1:  25¡Â33x4/57=
8593:  (44+64)-37/16=
8594:  (86x92)+73=
8595:  (85x24)-39=
8596:  (71¡Â59)x91/50=
8597:  (60x60)+44=
8598:  4¡Â(85x7)=
8599:  83x86-32/47=
8600:  (81-33)x9/69=
8601:  5¡Â(74x41)=
8602:  38¡Â(14x41)/100=
8603:  (6¡Â47)¡Â94=
8604:  (47/81x96)+5=
8605:  (93x48)+15/47=
8606:  (92¡Â73)+87/43=
8607:  (92x21)-12=
8608:  66/72¡Â(64¡Â27)=
8609:  90+(82x62)=
8610:  60/18+(92+4)/44=
8611:  (10+44)¡Â74=
8612:  77-61-8/72=
8613:  (54+8)x23=
8614:  90+88+72=
8615:  (31¡Â9)x92/55=
8616:  52x44-30=
8617:  (79x62)¡Â36=
8618:  57¡Â(59+83)/35=
8619:  (61+54)-25=
8620:  (23x31)x68=
8621:  (5x2)¡Â47=
8622:  (1¡Â89)¡Â45=
8623:  (50+5)+10=
8624:  (94-20)/14+55=
8625:  (62+39)x69=
8626:  5/97+85x32=
8627:  18+(70x68)=
8628:  96+99+37=
8629:  (73+77)x45=
8630:  49x38-58=
8631:  50-(9+67)/61=
8632:  2+(72+4)/53=
8633:  (40+70)x23/54=
8634:  41/63¡Â71/73+83=
8635:  25x65+49=
8636:  (90/38+43)+69=
8637:  44/5¡Â85/66¡Â43=
8638:  (18+31)x96=
8639:  69/41¡Â(10¡Â7)=
8640:  12-(86¡Â17)=
8641:  (25+77)¡Â60/5=
8642:  31+(9/84x66)=
8643:  58¡Â61+62/34=
8644:  97-(2+81)/56=
8645:  22¡Â76x39=
8646:  22+(30/29+32)/64=
8647:  32+37¡Â94=
8648:  (42¡Â76)/8¡Â62/36=
8649:  31-4-16=
8650:  5x(12+46)=
8651:  92x(4¡Â46)/54=
8652:  69-92¡Â82=
8653:  7x14x10=
8654:  34¡Â(22x20)=
8655:  95+97/97¡Â34=
8656:  38/33¡Â68/45x98=
8657:  (57x79)x60=
8658:  (53+94)¡Â18=
8659:  70/43+57x72/41=
8660:  97¡Â(35+17)/1=
8661:  81+(10+50)=
8662:  (51+95)x87=
8663:  2+52-71/78=
8664:  (57/10¡Â100)¡Â13=
8665:  (100-78)/22+78=
8666:  19x(52/98x45)=
8667:  53+100¡Â15=
8668:  19/28+(12+71)=
8669:  38/50x28+4=
8670:  (7+98)/85+6=
8671:  96/32+(33/28+33)=
8672:  (82¡Â31)x77=
8673:  16¡Â(95-63)=
8674:  17+(75x29)=
8675:  (94-55)-24=
8676:  33+70+69=
8677:  67x18-73=
8678:  50/7¡Â(71+13)=
8679:  82¡Â(34+94)=
8680:  42/30¡Â(73/3¡Â57)=
8681:  11+70¡Â67=
8682:  98/38x(27-10)=
8683:  4/4x38¡Â13=
8684:  (55x74)x76=
8685:  64¡Â(48+80)=
8686:  87x(57¡Â63)=
8687:  (66x29)¡Â62=
8688:  71x76+76=
8689:  (30¡Â87)x61=
8690:  (43x28)/19¡Â70=
8691:  (28¡Â76)x46=
8692:  80¡Â16+87=
8693:  2¡Â76+99=
8694:  37+10¡Â71=
8695:  29/61+(24¡Â54)=
8696:  86x16¡Â7=
8697:  39-42/68+58/48=
8698:  72¡Â7/23+22=
8699:  (61+88)¡Â45=
8700:  53+(64/54¡Â58)=
8701:  (33+83)¡Â90=
8702:  (82¡Â18)¡Â1=
8703:  74+72¡Â97/74=
8704:  4+73+57=
8705:  (34¡Â61)¡Â27=
8706:  24+95-14/86=
8707:  87-20+90=
8708:  11¡Â(76x57)=
8709:  81¡Â17+47=
8710:  9x(83¡Â100)=
8711:  (10x78)¡Â43=
8712:  38x(53¡Â10)=
8713:  57/91¡Â(42/38¡Â18)=
8714:  11+(7x29)=
8715:  83+97¡Â82=
8716:  39-35+29=
8717:  95¡Â32x3=
8718:  26-16+1=
8719:  27x66x77=
8720:  31x79¡Â45=
8721:  41/19¡Â79+3=
8722:  (79+37)¡Â42=
8723:  43/88x(15¡Â21)=
8724:  26¡Â47/96+75=
8725:  47x85x85=
8726:  59/18x(13+52)=
8727:  26+20-97/8=
8728:  19x41+3=
8729:  47x99/59+83/93=
8730:  71/11x48x89=
8731:  62-(21¡Â59)=
8732:  50x98¡Â27=
8733:  27-25+15=
8734:  (76x76)/66+88=
8735:  (3/24¡Â91)x16=
8736:  24x34¡Â18/90=
8737:  45x(38¡Â25)=
8738:  33¡Â(87+39)=
8739:  (42x76)x49=
8740:  81+30+25=
8741:  88¡Â(95+61)/70=
8742:  (61¡Â87)x32=
8743:  71/28+77-12=
8744:  66¡Â96+16=
8745:  (19+24)-67/85=
8746:  25¡Â(47/14+5)=
8747:  (41/98¡Â95)/74x61=
8748:  34/58+(68x14)=
8749:  39¡Â72+78=
8750:  (77/98x90)¡Â13=
8751:  (89x10)x87=
8752:  (14x83)x5/82=
8753:  (24x20)x54=
8754:  97x(74-67)/34=
8755:  3x(96/32¡Â1)=
8756:  (73+12)/80+40=
8757:  5x(15/100x97)=
8758:  87+(27+30)=
8759:  (13+34)x87=
8760:  (61¡Â76)¡Â39=
8761:  98+(22¡Â67)=
8762:  (93+83)/78+56=
8763:  36x(5+65)=
8764:  (70+78)+76=
8765:  66-(53¡Â13)=
8766:  80-55+6/52=
8767:  (8-5)/90¡Â94=
8768:  21+(90x84)=
8769:  (63¡Â58)+53/67=
8770:  (8+100)¡Â56=
8771:  98/82x55-15=
8772:  12+67¡Â53=
8773:  59+73/80-28=
8774:  15x(76-21)/4=
8775:  33¡Â7¡Â19=
8776:  20¡Â(49+32)=
8777:  20/57+91/52x42=
8778:  22¡Â96/90+50=
8779:  47x(22+53)=
8780:  (88x52)/67x9=
8781:  (30¡Â63)/79x47/43=
8782:  37/3¡Â14x34=
8783:  20¡Â(57+93)=
8784:  (73¡Â46)¡Â5=
8785:  52¡Â(44x98)=
8786:  37-31¡Â51=
8787:  56-(87/47¡Â39)/53=
8788:  78¡Â4¡Â88=
8789:  76¡Â(95x5)=
8790:  (25/58x50)/56+32=
8791:  76+(2¡Â35)=
8792:  (68x50)x24/86=
8793:  (19¡Â97)/21x11=
8794:  (44+9)-29/87=
8795:  (76x22)¡Â68=
8796:  (1¡Â82)x73=
8797:  (89¡Â67)x63=
8798:  53x36¡Â75=
8799:  34x2/94+25/11=
8800:  70/91+(63+32)=
8801:  10¡Â(37x83)/37=
8802:  40¡Â(89+96)=
8803:  100¡Â75¡Â97=
8804:  73¡Â24/58+22=
8805:  (95+4)x69=
8806:  37¡Â78+83=
8807:  66¡Â72/67-28=
8808:  96¡Â34¡Â95=
8809:  14+(39+92)=
8810:  50/19+86+48=
8811:  13¡Â88¡Â27=
8812:  27¡Â18¡Â28=
8813:  46¡Â87+87=
8814:  97x39-61=
8815:  (69¡Â75)¡Â36=
8816:  (83¡Â72)x37=
8817:  58¡Â(10¡Â98)=
8818:  43¡Â44¡Â77/31=
8819:  (70¡Â59)x13=
8820:  (19x69)x41=
8821:  76+12/44x71=
8822:  49/80+(98x8)/49=
8823:  50-12+40=
8824:  12¡Â(30/47¡Â23)=
8825:  (93/61¡Â77)+68/85=
8826:  (3x88)-74/46=
8827:  8-(8¡Â31)=
8828:  86¡Â(70/53x66)=
8829:  (30+52)¡Â74=
8830:  (49/94¡Â52)¡Â18=
8831:  (76¡Â76)-18/65=
8832:  50x(65x91)/61=
8833:  97x44x72=
8834:  57-87/77+9/50=
8835:  (56+82)x52=
8836:  10¡Â(36/65¡Â67)=
8837:  16x88/58x18=
8838:  93¡Â(69-43)=
8839:  23+18+19=
8840:  62/78x(55+4)=
8841:  62+(54¡Â62)=
8842:  (81-10)x81/3=
8843:  44+46+36/24=
8844:  36-8-24/53=
8845:  92+63¡Â81=
8846:  (74+97)+64=
8847:  21-43¡Â92=
8848:  (48¡Â26)¡Â91=
8849:  (60x94)x13=
8850:  (26x63)+36/95=
8851:  86-73¡Â55=
8852:  37-18/82+42=
8853:  (60x4)+85=
8854:  85+65/86x68=
8855:  16¡Â7x90/4=
8856:  59x(16x73)=
8857:  76x(48x10)=
8858:  2¡Â51¡Â3=
8859:  97x73+49=
8860:  35/92¡Â(59-36)=
8861:  39+12¡Â57=
8862:  74x(82x88)=
8863:  1¡Â(94+68)/87=
8864:  (26+16)x82=
8865:  1+93-55=
8866:  37/64¡Â49¡Â60=
8867:  7x81-2=
8868:  (4¡Â63)x41=
8869:  42x62x77=
8870:  22+(56x50)=
8871:  (32/57+59)x82=
8872:  58/48-(5/86+5)/60=
8873:  (60/50¡Â3)/42¡Â71=
8874:  74+15¡Â60=
8875:  21¡Â54¡Â46=
8876:  33x(77/38+88)=
8877:  (32¡Â26)-72/83=
8878:  (28¡Â40)¡Â84=
8879:  41x(55/7¡Â73)=
8880:  88+(20x91)=
8881:  29/69+82+67=
8882:  (58¡Â68)x16=
8883:  98/51+15/54¡Â70=
8884:  29x(88x94)=
8885:  58/97x37¡Â7=
8886:  87/59x(39+42)=
8887:  74-54¡Â45=
8888:  29¡Â(43+83)=
8889:  15/7¡Â(67¡Â47)=
8890:  6+85x60=
8891:  80¡Â45x8/10=
8892:  29+46/78+45=
8893:  (50/100x45)¡Â64=
8894:  89+(50+98)=
8895:  93/6+(6¡Â65)=
8896:  (72x60)+14=
8897:  (75¡Â76)+95=
8898:  75¡Â(9x44)=
8899:  100-32+86=
8900:  30+76+11=
8901:  28+(26x1)=
8902:  (56+17)x76/36=
8903:  1/34¡Â(32¡Â26)=
8904:  (45+84)¡Â61=
8905:  92/18¡Â15+8=
8906:  (98-94)x85=
8907:  71-(89¡Â79)=
8908:  95¡Â(88x34)=
8909:  34/15¡Â72+78=
8910:  (60¡Â9)+62/86=
8911:  (28+57)/60x27=
8912:  27+27/48¡Â90=
8913:  95x90+28=
8914:  16x93+4=
8915:  (7x2)x63=
8916:  (72/48+99)-60=
8917:  33+(25+54)=
8918:  (43x87)x97=
8919:  (13+90)/78x82=
8920:  30/78+(29/51+54)=
8921:  (16/23x15)+92=
8922:  13+34¡Â66=
8923:  43¡Â64/55¡Â10=
8924:  (33+90)x58/5=
8925:  89¡Â67+17=
8926:  51¡Â69+90=
8927:  (83x99)¡Â26=
8928:  (16¡Â92)+9=
8929:  (10/34x41)¡Â11=
8930:  34-(38¡Â74)=
8931:  64+(7x47)=
8932:  17-(8/47x79)=
8933:  (33+66)+50=
8934:  51¡Â(46x32)=
8935:  (53x26)-96=
8936:  97¡Â71x95=
8937:  16+(38/6x3)/64=
8938:  (23/70x14)+79/23=
8939:  92/4x83¡Â72=
8940:  25+81+42/32=
8941:  28¡Â1-83/23=
8942:  73-39-43/63=
8943:  4¡Â46¡Â35=
8944:  (72+79)+98=
8945:  11+(29¡Â71)=
8946:  37¡Â96/85x20/52=
8947:  70-78¡Â80=
8948:  45+(41+43)=
8949:  77x35-15=
8950:  4¡Â(19x55)=
8951:  26x(8x16)/44=
8952:  (46/57¡Â74)/92+40/96=
8953:  7+(43x78)/87=
8954:  (49¡Â9)¡Â90=
8955:  57x(81-43)=
8956:  14-(91/54¡Â73)=
8957:  (64¡Â51)+97/93=
8958:  14-(63¡Â41)=
8959:  84-(31+52)=
8960:  98x(30+5)=
8961:  24x61-87=
8962:  88+24¡Â18=
8963:  39+(52-13)=
8964:  12+(30¡Â50)/6=
8965:  16+(74¡Â90)=
8966:  4¡Â58+50/72=
8967:  (41+65)¡Â75=
8968:  15-(72+17)/55=
8969:  4/83x(83¡Â67)=
8970:  (35¡Â16)+62=
8971:  (43+99)/45+21=
8972:  91¡Â(8+8)/51=
8973:  40¡Â(21¡Â64)=
8974:  90x(28+99)=
8975:  (32¡Â87)x5=
8976:  39¡Â93+62/1=
8977:  39/31+98/90+35/68=
8978:  23¡Â60¡Â71=
8979:  2+(22/45+16)=
8980:  100/40-(33+70)/86=
8981:  93x94/6¡Â20/38=
8982:  66¡Â42x70/70=
8983:  69+49/76x54/84=
8984:  (74+11)x12=
8985:  90x22/49+92/39=
8986:  (56¡Â45)/80+41/92=
8987:  (42+79)+60=
8988:  31x70-6=
8989:  21-63¡Â4=
8990:  71x6/5+74=
8991:  41¡Â88/17¡Â34/23=
8992:  21¡Â(95/4¡Â58)=
8993:  (66+9)+3/58=
8994:  76x(18+11)=
8995:  (60/23x20)-11=
8996:  26/45¡Â20/73+64=
8997:  24/47¡Â(26¡Â71)/31=
8998:  (59/50x14)+68=
8999:  (52x32)-19=
9000:  20+(8+51)=
9001:  46/22+84¡Â95/38=
9002:  (79¡Â60)¡Â89/31=
9003:  28x51¡Â79/26=
9004:  (85¡Â82)+45/55=
9005:  37¡Â(31¡Â52)=
9006:  (74-2)/9+16/81=
9007:  28x(97-25)=
9008:  (40/46x36)-26=
9009:  (31/55x53)¡Â36=
9010:  83/1x(67x87)=
9011:  17+(11x59)=
9012:  (17+2)+58=
9013:  71/38+(38+59)=
9014:  74x34/90¡Â30=
9015:  55¡Â3x11=
9016:  24x(72x40)/22=
9017:  (20+37)+19=
9018:  29/46+85¡Â62=
9019:  (29+88)/68x17=
9020:  (53x68)-11=
9021:  84/48x56/48x47/64=
9022:  76¡Â70+25/96=
9023:  65+96¡Â19=
9024:  74-3x64/63=
9025:  (30x28)+75/90=
9026:  7x(25¡Â82)=
9027:  9/89x47/2+96/20=
9028:  88/77x46+26/83=
9029:  (24-13)¡Â2=
9030:  62-(34/67+4)/68=
9031:  49/7x63+82/25=
9032:  (63+73)x37=
9033:  (88+9)+5=
9034:  (60x81)-74=
9035:  (52+41)-1=
9036:  20x29+23=
9037:  38/8¡Â(47/18¡Â87)/15=
9038:  (99-55)x4/17=
9039:  (6+33)¡Â27=
9040:  (16+84)-27=
9041:  (39+28)/91+73=
9042:  85/53x77¡Â99=
9043:  84-8/100x92/5=
9044:  6¡Â10¡Â41=
9045:  93+(61x31)/76=
9046:  20¡Â(32+22)=
9047:  (19+31)¡Â12/6=
9048:  9¡Â(39/99¡Â13)=
9049:  70+70x3=
9050:  40+56+42=
9051:  (83+87)-44/56=
9052:  56-(94+57)/96=
9053:  85¡Â81¡Â42=
9054:  65/18+(77¡Â49)=
9055:  78/9¡Â88/70-72/100=
9056:  (57-36)+1=
9057:  87x(95+27)/89=
9058:  56x(42+26)=
9059:  (32+8)¡Â86/22=
9060:  (91-59)x33=
9061:  58¡Â(37x19)=
9062:  36+(21x12)=
9063:  (2/54x48)+50/94=
9064:  (23/78¡Â78)+29=
9065:  (3¡Â76)/80+16=
9066:  70/52¡Â30+85/18=
9067:  (99¡Â60)/83x59=
9068:  (92-86)¡Â100=
9069:  62-32/68+89=
9070:  41+(53+70)=
9071:  98x(81+84)=
9072:  9¡Â86/51-78/57=
9073:  9/79+63/7x34=
9074:  89x64x85/97=
9075:  (17+32)¡Â58=
9076:  89-30¡Â94=
9077:  88x(45+50)=
9078:  (69x84)-26=
9079:  (51x7)/32+85=
9080:  99/75¡Â80+12=
9081:  (90x65)¡Â1=
9082:  (76+83)/78¡Â97=
9083:  84¡Â33/96¡Â53=
9084:  43/94¡Â35x39=
9085:  70x90-19=
9086:  (44x65)+38=
9087:  9+(23+14)/45=
9088:  (54/50+93)-68=
9089:  9¡Â45+88=
9090:  79x33-51=
9091:  98x34-86=
9092:  80+100/75¡Â65=
9093:  (27¡Â29)x95=
9094:  16-(16-4)=
9095:  (32¡Â20)¡Â7=
9096:  12/54+6x99=
9097:  (48+10)¡Â23=
9098:  31+30x89=
9099:  30/58¡Â(14x69)=
9100:  (73/83x37)+81/30=
9101:  11+48-98/34=
9102:  98+100+62/8=
9103:  27+55+49=
9104:  (41-3)/41+54=
9105:  (36x65)-5=
9106:  62+(84x47)/43=
9107:  (70/64x32)+30=
9108:  60x(65¡Â81)=
9109:  (34x71)¡Â95/88=
9110:  (43+72)/84¡Â45=
9111:  32+(76/53x78)=
9112:  31+62¡Â65=
9113:  6/31¡Â(66x26)=
9114:  12¡Â78/39¡Â86=
9115:  62x45¡Â95=
9116:  (92+85)x39/84=
9117:  3¡Â73¡Â80=
9118:  91+58+94=
9119:  18-3+79/23=
9120:  74x30-94=
9121:  65/12x(10¡Â42)=
9122:  96x8+67/91=
9123:  87+11+75=
9124:  100¡Â58¡Â36=
9125:  60x94-74/47=
9126:  (80+80)-83/98=
9127:  67+84x35=
9128:  72¡Â(82+72)=
9129:  67/98¡Â61+81=
9130:  (65¡Â71)/47+55=
9131:  (17¡Â7)+72=
9132:  (92¡Â65)x2=
9133:  87x2-40=
9134:  (33¡Â66)/79x32=
9135:  72+(97+66)=
9136:  77¡Â(100+80)=
9137:  (15x94)x87=
9138:  48+83¡Â99=
9139:  2/2¡Â74/66x47=
9140:  23/85x32/45+15=
9141:  22x56x75=
9142:  81-50¡Â31=
9143:  27+(60+76)=
9144:  69¡Â(56x75)=
9145:  13+(32x86)/32=
9146:  42/87x88¡Â72=
9147:  15x(60-29)=
9148:  (99-18)x94=
9149:  (76¡Â42)x50=
9150:  72+3¡Â56/2=
9151:  (84¡Â48)x59=
9152:  98x(15¡Â28)=
9153:  54+(65/67¡Â97)=
9154:  (2/1¡Â74)+8=
9155:  75x(68+93)=
9156:  47¡Â(38x22)=
9157:  89¡Â(70/16+79)=
9158:  (94+20)x11=
9159:  31-(70¡Â33)=
9160:  2/52x12+22=
9161:  (43-8)¡Â49/85=
9162:  (5¡Â31)¡Â90=
9163:  21+(48x24)=
9164:  (91x17)¡Â4=
9165:  4¡Â33+98=
9166:  14+50¡Â91/17=
9167:  (65+39)+89=
9168:  (28+81)x71/83=
9169:  (63+100)+20=
9170:  74¡Â(71+80)=
9171:  26¡Â(27/76+5)/15=
9172:  (23/51¡Â76)+96=
9173:  (63¡Â34)¡Â20=
9174:  19x(47¡Â96)=
9175:  99¡Â(27+90)=
9176:  24¡Â40x71=
9177:  (55¡Â76)¡Â69=
9178:  48¡Â(71/49x77)=
9179:  (42-41)x56=
9180:  23+41+95/67=
9181:  (8x50)x85/33=
9182:  46x(92x10)=
9183:  85/89+53x52=
9184:  (94¡Â26)x94/93=
9185:  92-11x5=
9186:  38+(84x31)=
9187:  27+(37+49)/93=
9188:  (67/67x87)¡Â83=
9189:  7x(78x100)/47=
9190:  42/34+(64/53+18)=
9191:  56/22¡Â44x76=
9192:  61-(57+100)/69=
9193:  69/40-44¡Â63=
9194:  15+(59/17+78)/32=
9195:  68¡Â(57¡Â90)=
9196:  76+(95/34x18)/34=
9197:  20¡Â(1¡Â15)=
9198:  55x71x1=
9199:  34x(94-87)=
9200:  19¡Â(36x24)=
9201:  93-94¡Â47=
9202:  58+42/51¡Â93=
9203:  49/85+(11+86)=
9204:  71-49+67/22=
9205:  (99-56)x34=
9206:  66¡Â7¡Â28=
9207:  (70-4)x58=
9208:  10+89x54=
9209:  (48/38¡Â1)x1=
9210:  81+54-66=
9211:  (43x51)+72=
9212:  87x(89x33)=
9213:  54x30/27¡Â89=
9214:  (100-98)/40+92=
9215:  7x(69/74¡Â23)=
9216:  84¡Â100x21=
9217:  100/30x(80x18)/41=
9218:  11x(93¡Â46)/24=
9219:  41x(5+57)/82=
9220:  4/99+(54¡Â19)=
9221:  34+51x27=
9222:  (38¡Â17)x73/46=
9223:  65/34-(84/56¡Â32)=
9224:  17x(26/61+99)=
9225:  (41¡Â39)x96=
9226:  63+(74¡Â21)=
9227:  27x77+36=
9228:  (62x61)-61=
9229:  53x(5¡Â2)=
9230:  32+(6+70)=
9231:  56¡Â(62+63)=
9232:  (91¡Â92)/40x9=
9233:  (92/39x45)x69=
9234:  (25/27+43)/70¡Â29=
9235:  71x(4+67)=
9236:  (74x35)¡Â3/32=
9237:  45/13¡Â(73x56)/73=
9238:  (17¡Â91)x56/44=
9239:  18/7¡Â34x77=
9240:  88+33/56¡Â46=
9241:  57+(93¡Â41)=
9242:  95-10/98x63=
9243:  93¡Â(43¡Â34)/72=
9244:  (31+77)-69=
9245:  90¡Â(27x27)=
9246:  (95¡Â14)x93/70=
9247:  62x6/7¡Â14=
9248:  (100/56¡Â2)/11+88/100=
9249:  94x(2¡Â89)=
9250:  (53¡Â28)¡Â65=
9251:  (4¡Â6)+5/55=
9252:  (70/88+87)¡Â87/61=
9253:  84-(61¡Â40)=
9254:  (49¡Â67)¡Â29=
9255:  15/70+(52¡Â8)/52=
9256:  (38+64)+100/56=
9257:  26x(17/31x7)/34=
9258:  29x(78+75)=
9259:  57/31¡Â(90/32x77)=
9260:  (20x58)/95+76/96=
9261:  (36/93¡Â66)+93=
9262:  92/14¡Â(62/44¡Â90)=
9263:  (99x40)-82=
9264:  (98/62x70)-12=
9265:  (68-14)¡Â45=
9266:  22/100+43+97=
9267:  (63-20)x94=
9268:  75x91x10/4=
9269:  84/39¡Â(21¡Â74)/87=
9270:  (91x35)-99=
9271:  (6¡Â48)x59=
9272:  (47x54)-19=
9273:  (10+17)+14=
9274:  100/21x(30/77x15)=
9275:  25/23¡Â(1¡Â76)=
9276:  (47¡Â22)+69/23=
9277:  6¡Â96/34¡Â74=
9278:  77+(42x17)/25=
9279:  11¡Â(91+4)=
9280:  71+3+51=
9281:  9x(19x70)/64=
9282:  26¡Â(67¡Â39)=
9283:  87+85¡Â56=
9284:  57¡Â(48+61)=
9285:  38x(26¡Â49)=
9286:  (35x92)+67=
9287:  (100x48)+2=
9288:  75x51¡Â29=
9289:  (85-9)/73x92=
9290:  (89x100)/54-34=
9291:  (61/28+17)+47=
9292:  (75+83)-28=
9293:  (87x7)-31/24=
9294:  58/78x49+47=
9295:  66x(94+48)=
9296:  48¡Â(40¡Â99)=
9297:  82+37/92-1=
9298:  82¡Â(2x25)=
9299:  (59-2)¡Â89/79=
9300:  76x(95x26)=
9301:  93x(5¡Â28)=
9302:  99-65/87-78=
9303:  12¡Â12¡Â79=
9304:  80x(69/11x64)/82=
9305:  86¡Â21+95/80=
9306:  (13¡Â29)+44=
9307:  96¡Â56/89-70=
9308:  52-40¡Â5=
9309:  30¡Â57/20x14=
9310:  64-(39-33)/51=
9311:  36/35+46+17=
9312:  55x55x66=
9313:  54¡Â5/98-31=
9314:  (92/43x20)/26x27=
9315:  54-12+32=
9316:  66+15/3-50=
9317:  12¡Â(62+31)=
9318:  78-(66¡Â21)=
9319:  86x11x27=
9320:  85/88x(75+8)/55=
9321:  1+73+25=
9322:  (15+45)x72=
9323:  61+(73+90)=
9324:  (99-68)+29=
9325:  99/88-(33/33¡Â99)=
9326:  45+(84+25)=
9327:  22/19¡Â(69+29)=
9328:  (49+49)/7+14=
9329:  (63x16)/32-1/4=
9330:  (57+54)+32/46=
9331:  50-(45+15)/56=
9332:  17x8+100=
9333:  70+(3+44)=
9334:  73+(85/72x24)=
9335:  (16x34)/24¡Â8=
9336:  83x(93-36)=
9337:  31+(18+4)=
9338:  36/44¡Â62+83=
9339:  (76x82)/55-45=
9340:  (99x55)x69=
9341:  43x27+51=
9342:  (87-29)-42=
9343:  43/30+72¡Â22=
9344:  3+51/63+11=
9345:  6¡Â40/97x3/43=
9346:  18¡Â(89x41)=
9347:  (53¡Â18)x14=
9348:  59/67+(90/68¡Â51)=
9349:  65x(75+57)=
9350:  30x(100x83)=
9351:  50¡Â(1+18)=
9352:  16x12¡Â28=
9353:  36+32/40+95=
9354:  80x32+42=
9355:  (64¡Â43)/20x7=
9356:  50-99/55-20=
9357:  32¡Â(18+9)=
9358:  (31¡Â42)x49=
9359:  (20x82)¡Â70/70=
9360:  84x(77+55)=
9361:  91-38¡Â29=
9362:  92-3/28¡Â61=
9363:  (73/27x81)/27+15=
9364:  71/74x(82-11)=
9365:  (36+86)x17=
9366:  13¡Â38+83=
9367:  75x62/71+86=
9368:  44¡Â67/37¡Â13=
9369:  (12/14+75)/89x96=
9370:  (55x53)/10-66/48=
9371:  93+16+87/79=
9372:  61+77¡Â32=
9373:  43¡Â(7¡Â67)=
9374:  19x(77-36)/35=
9375:  87/13x(74/53+72)=
9376:  30/100+33¡Â68/76=
9377:  (94-30)/9¡Â17=
9378:  14+(10¡Â69)=
9379:  (21x40)/38¡Â95/83=
9380:  68+(53x100)/70=
9381:  (18¡Â7)¡Â6=
9382:  53/74+10+54=
9383:  8¡Â(40x6)=
9384:  66x93+83=
9385:  77-(73+32)/79=
9386:  (6x75)x96=
9387:  45+(10¡Â90)/89=
9388:  (66+75)¡Â14=
9389:  95+(3x88)/84=
9390:  65/10-21¡Â54=
9391:  (28+8)¡Â30=
9392:  51x56+81=
9393:  53-20+89=
9394:  (41+86)/66+52/98=
9395:  (83x25)/28+42=
9396:  (48+53)¡Â20=
9397:  54/25x(22x52)=
9398:  (11x95)+65=
9399:  (92¡Â25)/81+8=
9400:  (22x36)-40=
9401:  13+78-84=
9402:  73x87+64=
9403:  3-19¡Â24=
9404:  (11/9x52)/65+69/83=
9405:  51/96x(74-19)/55=
9406:  66/68¡Â(78x37)/22=
9407:  (64x65)x86=
9408:  (10+3)¡Â100=
9409:  (44+93)¡Â10/64=
9410:  95/16¡Â(27+67)/75=
9411:  82x(6-1)=
9412:  73+32/2-52=
9413:  88/55x24/38x93=
9414:  84¡Â(6x59)=
9415:  (31+37)/92¡Â44=
9416:  76x80¡Â34=
9417:  17x83x35=
9418:  24¡Â(42¡Â70)/80=
9419:  23/27¡Â(35+26)/22=
9420:  3¡Â(57¡Â72)/51=
9421:  (76-2)¡Â62=
9422:  11x1/32x46=
9423:  77-(40/25x41)=
9424:  91-(93-21)/29=
9425:  (39+9)x53=
9426:  (82+59)-9=
9427:  (69/89¡Â35)¡Â85=
9428:  87-29/12+6=
9429:  71x22-44=
9430:  (46+40)-57=
9431:  (18/91x93)/39x83=
9432:  33/57x(62¡Â46)=
9433:  24x(50+22)=
9434:  98+20¡Â76=
9435:  73x35/78+80=
9436:  94+(44¡Â55)=
9437:  (82¡Â21)/40¡Â88=
9438:  57/40¡Â(80¡Â83)/71=
9439:  81¡Â(22/53¡Â70)/66=
9440:  (91+54)¡Â50=
9441:  41/49¡Â(85¡Â58)=
9442:  59x21+2=
9443:  42x98x74/25=
9444:  (14/6¡Â85)¡Â15=
9445:  (37/90x57)¡Â94=
9446:  5+(24/94x67)=
9447:  (80+47)¡Â96/29=
9448:  38-89x35/98=
9449:  33¡Â(26x10)=
9450:  (73¡Â39)/89x45=
9451:  96+64/26¡Â18=
9452:  (57+71)¡Â52=
9453:  46+81x86=
9454:  28+97¡Â45=
9455:  22x(38¡Â26)=
9456:  90+5+55=
9457:  16x(78/100¡Â73)=
9458:  37/93¡Â24/24+45=
9459:  35x(13+6)=
9460:  33¡Â28+35=
9461:  41x(15x40)=
9462:  (81+36)x2=
9463:  50+(66-7)=
9464:  (17¡Â68)x54/8=
9465:  95x18-91=
9466:  74/24¡Â39+16=
9467:  (30+33)/36¡Â34=
9468:  99x94-61/90=
9469:  (30x93)x75=
9470:  97x(97+1)=
9471:  50¡Â3+30=
9472:  55-(45-21)/41=
9473:  38x(14/70¡Â24)=
9474:  (77x12)-21/14=
9475:  (99¡Â7)x6=
9476:  30¡Â97/80x41/78=
9477:  49¡Â61+34=
9478:  (6x90)x5=
9479:  (39+78)+65=
9480:  (63x68)+85=
9481:  68-4/18¡Â63/5=
9482:  63¡Â19x93=
9483:  (6+1)¡Â83/91=
9484:  64+(18+10)=
9485:  (97-14)x1/83=
9486:  (66+44)+87=
9487:  (62x94)¡Â11=
9488:  37¡Â25¡Â32=
9489:  13/13x(8/60+15)=
9490:  91-15-65=
9491:  20x76+33=
9492:  93x32¡Â28=
9493:  5¡Â(9/10¡Â70)=
9494:  (61¡Â16)/95+52=
9495:  18+88/100¡Â96=
9496:  (40+7)x76=
9497:  35¡Â(75+85)/37=
9498:  (35x58)¡Â3=
9499:  (99/88¡Â50)+10=
9500:  27x2+57/46=
9501:  20+(46/66¡Â55)=
9502:  (55x41)+64=
9503:  (77x52)-3=
9504:  (50¡Â85)x57=
9505:  (44+66)x26=
