1:  25¡Â33x4/57=100/1881
8830:  (49/94¡Â52)¡Â18=49/87984
8831:  (76¡Â76)-18/65=47/65
8832:  50x(65x91)/61=4848¡¯22/61
8833:  97x44x72=307296
8834:  57-87/77+9/50=56¡¯193/3850
8835:  (56+82)x52=7176
8836:  10¡Â(36/65¡Â67)=1209¡¯13/18
8837:  16x88/58x18=436¡¯28/29
8838:  93¡Â(69-43)=3¡¯15/26
8839:  23+18+19=60
8840:  62/78x(55+4)=46¡¯35/39
8841:  62+(54¡Â62)=62¡¯27/31
8842:  (81-10)x81/3=1917
8843:  44+46+36/24=91¡¯1/2
8844:  36-8-24/53=27¡¯29/53
8845:  92+63¡Â81=92¡¯7/9
8846:  (74+97)+64=235
8847:  21-43¡Â92=20¡¯49/92
8848:  (48¡Â26)¡Â91=24/1183
8849:  (60x94)x13=73320
8850:  (26x63)+36/95=1638¡¯36/95
8851:  86-73¡Â55=84¡¯37/55
8852:  37-18/82+42=78¡¯32/41
8853:  (60x4)+85=325
8854:  85+65/86x68=136¡¯17/43
8855:  16¡Â7x90/4=51¡¯3/7
8856:  59x(16x73)=68912
8857:  76x(48x10)=36480
8858:  2¡Â51¡Â3=2/153
8859:  97x73+49=7130
8860:  35/92¡Â(59-36)=35/2116
8861:  39+12¡Â57=39¡¯4/19
8862:  74x(82x88)=533984
8863:  1¡Â(94+68)/87=29/54
8864:  (26+16)x82=3444
8865:  1+93-55=39
8866:  37/64¡Â49¡Â60=37/188160
8867:  7x81-2=565
8868:  (4¡Â63)x41=2¡¯38/63
8869:  42x62x77=200508
8870:  22+(56x50)=2822
8871:  (32/57+59)x82=4884¡¯2/57
8872:  58/48-(5/86+5)/60=1¡¯16/129
8873:  (60/50¡Â3)/42¡Â71=1/7455
8874:  74+15¡Â60=74¡¯1/4
8875:  21¡Â54¡Â46=7/828
8876:  33x(77/38+88)=2970¡¯33/38
8877:  (32¡Â26)-72/83=392/1079
8878:  (28¡Â40)¡Â84=1/120
8879:  41x(55/7¡Â73)=4¡¯211/511
8880:  88+(20x91)=1908
8881:  29/69+82+67=149¡¯29/69
8882:  (58¡Â68)x16=13¡¯11/17
8883:  98/51+15/54¡Â70=1¡¯3965/4284
8884:  29x(88x94)=239888
8885:  58/97x37¡Â7=3¡¯109/679
8886:  87/59x(39+42)=119¡¯26/59
8887:  74-54¡Â45=72¡¯4/5
8888:  29¡Â(43+83)=29/126
8889:  15/7¡Â(67¡Â47)=1¡¯236/469
8890:  6+85x60=5106
8891:  80¡Â45x8/10=1¡¯19/45
8892:  29+46/78+45=74¡¯23/39
8893:  (50/100x45)¡Â64=45/128
8894:  89+(50+98)=237
8895:  93/6+(6¡Â65)=15¡¯77/130
8896:  (72x60)+14=4334
8897:  (75¡Â76)+95=95¡¯75/76
8898:  75¡Â(9x44)=25/132
8899:  100-32+86=154
8900:  30+76+11=117
8901:  28+(26x1)=54
8902:  (56+17)x76/36=154¡¯1/9
8903:  1/34¡Â(32¡Â26)=13/544
8904:  (45+84)¡Â61=2¡¯7/61
8905:  92/18¡Â15+8=8¡¯46/135
8906:  (98-94)x85=340
8907:  71-(89¡Â79)=69¡¯69/79
8908:  95¡Â(88x34)=95/2992
8909:  34/15¡Â72+78=78¡¯17/540
8910:  (60¡Â9)+62/86=7¡¯50/129
8911:  (28+57)/60x27=38¡¯1/4
8912:  27+27/48¡Â90=27¡¯1/160
8913:  95x90+28=8578
8914:  16x93+4=1492
8915:  (7x2)x63=882
8916:  (72/48+99)-60=40¡¯1/2
8917:  33+(25+54)=112
8918:  (43x87)x97=362877
8919:  (13+90)/78x82=108¡¯11/39
8920:  30/78+(29/51+54)=54¡¯632/663
8921:  (16/23x15)+92=102¡¯10/23
8922:  13+34¡Â66=13¡¯17/33
8923:  43¡Â64/55¡Â10=3¡¯89/128
8924:  (33+90)x58/5=1426¡¯4/5
8925:  89¡Â67+17=18¡¯22/67
8926:  51¡Â69+90=90¡¯17/23
8927:  (83x99)¡Â26=316¡¯1/26
8928:  (16¡Â92)+9=9¡¯4/23
8929:  (10/34x41)¡Â11=1¡¯18/187
8930:  34-(38¡Â74)=33¡¯18/37
8931:  64+(7x47)=393
8932:  17-(8/47x79)=3¡¯26/47
8933:  (33+66)+50=149
8934:  51¡Â(46x32)=51/1472
8935:  (53x26)-96=1282
8936:  97¡Â71x95=129¡¯56/71
8937:  16+(38/6x3)/64=16¡¯19/64
8938:  (23/70x14)+79/23=8¡¯4/115
8939:  92/4x83¡Â72=26¡¯37/72
8940:  25+81+42/32=107¡¯5/16
8941:  28¡Â1-83/23=24¡¯9/23
8942:  73-39-43/63=33¡¯20/63
8943:  4¡Â46¡Â35=2/805
8944:  (72+79)+98=249
8945:  11+(29¡Â71)=11¡¯29/71
8946:  37¡Â96/85x20/52=12¡¯749/1248
8947:  70-78¡Â80=69¡¯1/40
8948:  45+(41+43)=129
8949:  77x35-15=2680
8950:  4¡Â(19x55)=4/1045
8951:  26x(8x16)/44=75¡¯7/11
8952:  (46/57¡Â74)/92+40/96=293/703
8953:  7+(43x78)/87=45¡¯16/29
8954:  (49¡Â9)¡Â90=49/810
8955:  57x(81-43)=2166
8956:  14-(91/54¡Â73)=13¡¯3851/3942
8957:  (64¡Â51)+97/93=2¡¯157/527
8958:  14-(63¡Â41)=12¡¯19/41
8959:  84-(31+52)=1
8960:  98x(30+5)=3430
8961:  24x61-87=1377
8962:  88+24¡Â18=89¡¯1/3
8963:  39+(52-13)=78
8964:  12+(30¡Â50)/6=12¡¯1/10
8965:  16+(74¡Â90)=16¡¯37/45
8966:  4¡Â58+50/72=797/1044
8967:  (41+65)¡Â75=1¡¯31/75
8968:  15-(72+17)/55=13¡¯21/55
8969:  4/83x(83¡Â67)=4/67
8970:  (35¡Â16)+62=64¡¯3/16
8971:  (43+99)/45+21=24¡¯7/45
8972:  91¡Â(8+8)/51=290¡¯1/16
8973:  40¡Â(21¡Â64)=121¡¯19/21
8974:  90x(28+99)=11430
8975:  (32¡Â87)x5=1¡¯73/87
8976:  39¡Â93+62/1=62¡¯13/31
8977:  39/31+98/90+35/68=2¡¯81737/94860
8978:  23¡Â60¡Â71=23/4260
8979:  2+(22/45+16)=18¡¯22/45
8980:  100/40-(33+70)/86=1¡¯13/43
8981:  93x94/6¡Â20/38=2768¡¯3/10
8982:  66¡Â42x70/70=1¡¯4/7
8983:  69+49/76x54/84=69¡¯63/152
8984:  (74+11)x12=1020
8985:  90x22/49+92/39=42¡¯1466/1911
8986:  (56¡Â45)/80+41/92=9547/20700
8987:  (42+79)+60=181
8988:  31x70-6=2164
8989:  21-63¡Â4=5¡¯1/4
8990:  71x6/5+74=159¡¯1/5
8991:  41¡Â88/17¡Â34/23=5¡¯63/176
8992:  21¡Â(95/4¡Â58)=51¡¯27/95
8993:  (66+9)+3/58=75¡¯3/58
8994:  76x(18+11)=2204
8995:  (60/23x20)-11=41¡¯4/23
8996:  26/45¡Â20/73+64=66¡¯49/450
8997:  24/47¡Â(26¡Â71)/31=43¡¯139/611
8998:  (59/50x14)+68=84¡¯13/25
8999:  (52x32)-19=1645
9000:  20+(8+51)=79
9001:  46/22+84¡Â95/38=35¡¯38/55
9002:  (79¡Â60)¡Â89/31=2449/5340
9003:  28x51¡Â79/26=469¡¯77/79
9004:  (85¡Â82)+45/55=1¡¯771/902
9005:  37¡Â(31¡Â52)=62¡¯2/31
9006:  (74-2)/9+16/81=8¡¯16/81
9007:  28x(97-25)=2016
9008:  (40/46x36)-26=5¡¯7/23
9009:  (31/55x53)¡Â36=1643/1980
9010:  83/1x(67x87)=483807
9011:  17+(11x59)=666
9012:  (17+2)+58=77
9013:  71/38+(38+59)=98¡¯33/38
9014:  74x34/90¡Â30=629/675
9015:  55¡Â3x11=201¡¯2/3
9016:  24x(72x40)/22=3141¡¯9/11
9017:  (20+37)+19=76
9018:  29/46+85¡Â62=2¡¯1/713
9019:  (29+88)/68x17=29¡¯1/4
9020:  (53x68)-11=3593
9021:  84/48x56/48x47/64=1¡¯767/1536
9022:  76¡Â70+25/96=1¡¯1163/3360
9023:  65+96¡Â19=70¡¯1/19
9024:  74-3x64/63=70¡¯20/21
9025:  (30x28)+75/90=840¡¯5/6
9026:  7x(25¡Â82)=2¡¯11/82
9027:  9/89x47/2+96/20=7¡¯157/890
9028:  88/77x46+26/83=52¡¯514/581
9029:  (24-13)¡Â2=5¡¯1/2
9030:  62-(34/67+4)/68=61¡¯2127/2278
9031:  49/7x63+82/25=444¡¯7/25
9032:  (63+73)x37=5032
9033:  (88+9)+5=102
9034:  (60x81)-74=4786
9035:  (52+41)-1=92
9036:  20x29+23=603
9037:  38/8¡Â(47/18¡Â87)/15=2373¡¯93/94
9038:  (99-55)x4/17=10¡¯6/17
9039:  (6+33)¡Â27=1¡¯4/9
9040:  (16+84)-27=73
9041:  (39+28)/91+73=73¡¯67/91
9042:  85/53x77¡Â99=1¡¯118/477
9043:  84-8/100x92/5=82¡¯66/125
9044:  6¡Â10¡Â41=3/205
9045:  93+(61x31)/76=117¡¯67/76
9046:  20¡Â(32+22)=10/27
9047:  (19+31)¡Â12/6=25
9048:  9¡Â(39/99¡Â13)=297
9049:  70+70x3=280
9050:  40+56+42=138
9051:  (83+87)-44/56=169¡¯3/14
9052:  56-(94+57)/96=54¡¯41/96
9053:  85¡Â81¡Â42=85/3402
9054:  65/18+(77¡Â49)=5¡¯23/126
9055:  78/9¡Â88/70-72/100=6¡¯287/1650
9056:  (57-36)+1=22
9057:  87x(95+27)/89=119¡¯23/89
9058:  56x(42+26)=3808
9059:  (32+8)¡Â86/22=10¡¯10/43
9060:  (91-59)x33=1056
9061:  58¡Â(37x19)=58/703
9062:  36+(21x12)=288
9063:  (2/54x48)+50/94=2¡¯131/423
9064:  (23/78¡Â78)+29=29¡¯23/6084
9065:  (3¡Â76)/80+16=16¡¯3/6080
9066:  70/52¡Â30+85/18=4¡¯359/468
9067:  (99¡Â60)/83x59=1¡¯287/1660
9068:  (92-86)¡Â100=3/50
9069:  62-32/68+89=150¡¯9/17
9070:  41+(53+70)=164
9071:  98x(81+84)=16170
9072:  9¡Â86/51-78/57=3¡¯1583/1634
9073:  9/79+63/7x34=306¡¯9/79
9074:  89x64x85/97=4991¡¯33/97
9075:  (17+32)¡Â58=49/58
9076:  89-30¡Â94=88¡¯32/47
9077:  88x(45+50)=8360
9078:  (69x84)-26=5770
9079:  (51x7)/32+85=96¡¯5/32
9080:  99/75¡Â80+12=12¡¯33/2000
9081:  (90x65)¡Â1=5850
9082:  (76+83)/78¡Â97=53/2522
9083:  84¡Â33/96¡Â53=4¡¯356/583
9084:  43/94¡Â35x39=1677/3290
9085:  70x90-19=6281
9086:  (44x65)+38=2898
9087:  9+(23+14)/45=9¡¯37/45
9088:  (54/50+93)-68=26¡¯2/25
9089:  9¡Â45+88=88¡¯1/5
9090:  79x33-51=2556
9091:  98x34-86=3246
9092:  80+100/75¡Â65=80¡¯4/195
9093:  (27¡Â29)x95=88¡¯13/29
9094:  16-(16-4)=4
9095:  (32¡Â20)¡Â7=8/35
9096:  12/54+6x99=594¡¯2/9
9097:  (48+10)¡Â23=2¡¯12/23
9098:  31+30x89=2701
9099:  30/58¡Â(14x69)=5/9338
9100:  (73/83x37)+81/30=35¡¯201/830
9101:  11+48-98/34=56¡¯2/17
9102:  98+100+62/8=205¡¯3/4
9103:  27+55+49=131
9104:  (41-3)/41+54=54¡¯38/41
9105:  (36x65)-5=2335
9106:  62+(84x47)/43=153¡¯35/43
9107:  (70/64x32)+30=65
9108:  60x(65¡Â81)=48¡¯4/27
9109:  (34x71)¡Â95/88=2236¡¯12/95
9110:  (43+72)/84¡Â45=23/756
9111:  32+(76/53x78)=143¡¯45/53
9112:  31+62¡Â65=31¡¯62/65
9113:  6/31¡Â(66x26)=1/8866
9114:  12¡Â78/39¡Â86=3/43
9115:  62x45¡Â95=29¡¯7/19
9116:  (92+85)x39/84=82¡¯5/28
9117:  3¡Â73¡Â80=3/5840
9118:  91+58+94=243
9119:  18-3+79/23=18¡¯10/23
9120:  74x30-94=2126
9121:  65/12x(10¡Â42)=1¡¯73/252
9122:  96x8+67/91=768¡¯67/91
9123:  87+11+75=173
9124:  100¡Â58¡Â36=25/522
9125:  60x94-74/47=5638¡¯20/47
9126:  (80+80)-83/98=159¡¯15/98
9127:  67+84x35=3007
9128:  72¡Â(82+72)=36/77
9129:  67/98¡Â61+81=81¡¯67/5978
9130:  (65¡Â71)/47+55=55¡¯65/3337
9131:  (17¡Â7)+72=74¡¯3/7
9132:  (92¡Â65)x2=2¡¯54/65
9133:  87x2-40=134
9134:  (33¡Â66)/79x32=16/79
9135:  72+(97+66)=235
9136:  77¡Â(100+80)=77/180
9137:  (15x94)x87=122670
9138:  48+83¡Â99=48¡¯83/99
9139:  2/2¡Â74/66x47=41¡¯34/37
9140:  23/85x32/45+15=15¡¯736/3825
9141:  22x56x75=92400
9142:  81-50¡Â31=79¡¯12/31
9143:  27+(60+76)=163
9144:  69¡Â(56x75)=23/1400
9145:  13+(32x86)/32=99
9146:  42/87x88¡Â72=154/261
9147:  15x(60-29)=465
9148:  (99-18)x94=7614
9149:  (76¡Â42)x50=90¡¯10/21
9150:  72+3¡Â56/2=72¡¯3/28
9151:  (84¡Â48)x59=103¡¯1/4
9152:  98x(15¡Â28)=52¡¯1/2
9153:  54+(65/67¡Â97)=54¡¯65/6499
9154:  (2/1¡Â74)+8=8¡¯1/37
9155:  75x(68+93)=12075
9156:  47¡Â(38x22)=47/836
9157:  89¡Â(70/16+79)=1¡¯45/667
9158:  (94+20)x11=1254
9159:  31-(70¡Â33)=28¡¯29/33
9160:  2/52x12+22=22¡¯6/13
9161:  (43-8)¡Â49/85=60¡¯5/7
9162:  (5¡Â31)¡Â90=1/558
9163:  21+(48x24)=1173
9164:  (91x17)¡Â4=386¡¯3/4
9165:  4¡Â33+98=98¡¯4/33
9166:  14+50¡Â91/17=23¡¯31/91
9167:  (65+39)+89=193
9168:  (28+81)x71/83=93¡¯20/83
9169:  (63+100)+20=183
9170:  74¡Â(71+80)=74/151
9171:  26¡Â(27/76+5)/15=72¡¯336/407
9172:  (23/51¡Â76)+96=96¡¯23/3876
9173:  (63¡Â34)¡Â20=63/680
9174:  19x(47¡Â96)=9¡¯29/96
9175:  99¡Â(27+90)=11/13
9176:  24¡Â40x71=42¡¯3/5
9177:  (55¡Â76)¡Â69=55/5244
9178:  48¡Â(71/49x77)=336/781
9179:  (42-41)x56=56
9180:  23+41+95/67=65¡¯28/67
9181:  (8x50)x85/33=1030¡¯10/33
9182:  46x(92x10)=42320
9183:  85/89+53x52=2756¡¯85/89
9184:  (94¡Â26)x94/93=3¡¯791/1209
9185:  92-11x5=37
9186:  38+(84x31)=2642
9187:  27+(37+49)/93=27¡¯86/93
9188:  (67/67x87)¡Â83=1¡¯4/83
9189:  7x(78x100)/47=1161¡¯33/47
9190:  42/34+(64/53+18)=20¡¯399/901
9191:  56/22¡Â44x76=4¡¯48/121
9192:  61-(57+100)/69=58¡¯50/69
9193:  69/40-44¡Â63=1¡¯67/2520
9194:  15+(59/17+78)/32=17¡¯297/544
9195:  68¡Â(57¡Â90)=107¡¯7/19
9196:  76+(95/34x18)/34=77¡¯277/578
9197:  20¡Â(1¡Â15)=300
9198:  55x71x1=3905
9199:  34x(94-87)=238
9200:  19¡Â(36x24)=19/864
9201:  93-94¡Â47=91
9202:  58+42/51¡Â93=58¡¯14/1581
9203:  49/85+(11+86)=97¡¯49/85
9204:  71-49+67/22=25¡¯1/22
9205:  (99-56)x34=1462
9206:  66¡Â7¡Â28=33/98
9207:  (70-4)x58=3828
9208:  10+89x54=4816
9209:  (48/38¡Â1)x1=1¡¯5/19
9210:  81+54-66=69
9211:  (43x51)+72=2265
9212:  87x(89x33)=255519
9213:  54x30/27¡Â89=60/89
9214:  (100-98)/40+92=92¡¯1/20
9215:  7x(69/74¡Â23)=21/74
9216:  84¡Â100x21=17¡¯16/25
9217:  100/30x(80x18)/41=117¡¯3/41
9218:  11x(93¡Â46)/24=341/368
9219:  41x(5+57)/82=31
9220:  4/99+(54¡Â19)=2¡¯1660/1881
9221:  34+51x27=1411
9222:  (38¡Â17)x73/46=3¡¯214/391
9223:  65/34-(84/56¡Â32)=1¡¯941/1088
9224:  17x(26/61+99)=1690¡¯15/61
9225:  (41¡Â39)x96=100¡¯12/13
9226:  63+(74¡Â21)=66¡¯11/21
9227:  27x77+36=2115
9228:  (62x61)-61=3721
9229:  53x(5¡Â2)=132¡¯1/2
9230:  32+(6+70)=108
9231:  56¡Â(62+63)=56/125
9232:  (91¡Â92)/40x9=819/3680
9233:  (92/39x45)x69=7324¡¯8/13
9234:  (25/27+43)/70¡Â29=593/27405
9235:  71x(4+67)=5041
9236:  (74x35)¡Â3/32=27626¡¯2/3
9237:  45/13¡Â(73x56)/73=45/728
9238:  (17¡Â91)x56/44=34/143
9239:  18/7¡Â34x77=5¡¯14/17
9240:  88+33/56¡Â46=88¡¯33/2576
9241:  57+(93¡Â41)=59¡¯11/41
9242:  95-10/98x63=88¡¯4/7
9243:  93¡Â(43¡Â34)/72=5294¡¯22/43
9244:  (31+77)-69=39
9245:  90¡Â(27x27)=10/81
9246:  (95¡Â14)x93/70=9¡¯3/196
9247:  62x6/7¡Â14=3¡¯39/49
9248:  (100/56¡Â2)/11+88/100=7401/7700
9249:  94x(2¡Â89)=2¡¯10/89
9250:  (53¡Â28)¡Â65=53/1820
9251:  (4¡Â6)+5/55=25/33
9252:  (70/88+87)¡Â87/61=61¡¯2135/3828
9253:  84-(61¡Â40)=82¡¯19/40
9254:  (49¡Â67)¡Â29=49/1943
9255:  15/70+(52¡Â8)/52=19/56
9256:  (38+64)+100/56=103¡¯11/14
9257:  26x(17/31x7)/34=2¡¯29/31
9258:  29x(78+75)=4437
9259:  57/31¡Â(90/32x77)=304/35805
9260:  (20x58)/95+76/96=13¡¯1/456
9261:  (36/93¡Â66)+93=93¡¯2/341
9262:  92/14¡Â(62/44¡Â90)=419¡¯157/217
9263:  (99x40)-82=3878
9264:  (98/62x70)-12=98¡¯20/31
9265:  (68-14)¡Â45=1¡¯1/5
9266:  22/100+43+97=140¡¯11/50
9267:  (63-20)x94=4042
9268:  75x91x10/4=17062¡¯1/2
9269:  84/39¡Â(21¡Â74)/87=660¡¯4/13
9270:  (91x35)-99=3086
9271:  (6¡Â48)x59=7¡¯3/8
9272:  (47x54)-19=2519
9273:  (10+17)+14=41
9274:  100/21x(30/77x15)=27¡¯447/539
9275:  25/23¡Â(1¡Â76)=82¡¯14/23
9276:  (47¡Â22)+69/23=5¡¯3/22
9277:  6¡Â96/34¡Â74=17/592
9278:  77+(42x17)/25=105¡¯14/25
9279:  11¡Â(91+4)=11/95
9280:  71+3+51=125
9281:  9x(19x70)/64=187¡¯1/32
9282:  26¡Â(67¡Â39)=15¡¯9/67
9283:  87+85¡Â56=88¡¯29/56
9284:  57¡Â(48+61)=57/109
9285:  38x(26¡Â49)=20¡¯8/49
9286:  (35x92)+67=3287
9287:  (100x48)+2=4802
9288:  75x51¡Â29=131¡¯26/29
9289:  (85-9)/73x92=95¡¯57/73
9290:  (89x100)/54-34=130¡¯22/27
9291:  (61/28+17)+47=66¡¯5/28
9292:  (75+83)-28=130
9293:  (87x7)-31/24=607¡¯17/24
9294:  58/78x49+47=83¡¯17/39
9295:  66x(94+48)=9372
9296:  48¡Â(40¡Â99)=118¡¯4/5
9297:  82+37/92-1=81¡¯37/92
9298:  82¡Â(2x25)=1¡¯16/25
9299:  (59-2)¡Â89/79=50¡¯53/89
9300:  76x(95x26)=187720
9301:  93x(5¡Â28)=16¡¯17/28
9302:  99-65/87-78=20¡¯22/87
9303:  12¡Â12¡Â79=1/79
9304:  80x(69/11x64)/82=391¡¯299/451
9305:  86¡Â21+95/80=5¡¯95/336
9306:  (13¡Â29)+44=44¡¯13/29
9307:  96¡Â56/89-70=82¡¯4/7
9308:  52-40¡Â5=44
9309:  30¡Â57/20x14=147¡¯7/19
9310:  64-(39-33)/51=63¡¯15/17
9311:  36/35+46+17=64¡¯1/35
9312:  55x55x66=199650
9313:  54¡Â5/98-31=1027¡¯2/5
9314:  (92/43x20)/26x27=44¡¯244/559
9315:  54-12+32=74
9316:  66+15/3-50=21
9317:  12¡Â(62+31)=4/31
9318:  78-(66¡Â21)=74¡¯6/7
9319:  86x11x27=25542
9320:  85/88x(75+8)/55=1¡¯443/968
9321:  1+73+25=99
9322:  (15+45)x72=4320
9323:  61+(73+90)=224
9324:  (99-68)+29=60
9325:  99/88-(33/33¡Â99)=1¡¯91/792
9326:  45+(84+25)=154
9327:  22/19¡Â(69+29)=11/931
9328:  (49+49)/7+14=28
9329:  (63x16)/32-1/4=31¡¯1/4
9330:  (57+54)+32/46=111¡¯16/23
9331:  50-(45+15)/56=48¡¯13/14
9332:  17x8+100=236
9333:  70+(3+44)=117
9334:  73+(85/72x24)=101¡¯1/3
9335:  (16x34)/24¡Â8=2¡¯5/6
9336:  83x(93-36)=4731
9337:  31+(18+4)=53
9338:  36/44¡Â62+83=83¡¯9/682
9339:  (76x82)/55-45=68¡¯17/55
9340:  (99x55)x69=375705
9341:  43x27+51=1212
9342:  (87-29)-42=16
9343:  43/30+72¡Â22=4¡¯233/330
9344:  3+51/63+11=14¡¯17/21
9345:  6¡Â40/97x3/43=1¡¯13/860
9346:  18¡Â(89x41)=18/3649
9347:  (53¡Â18)x14=41¡¯2/9
9348:  59/67+(90/68¡Â51)=35107/38726
9349:  65x(75+57)=8580
9350:  30x(100x83)=249000
9351:  50¡Â(1+18)=2¡¯12/19
9352:  16x12¡Â28=6¡¯6/7
9353:  36+32/40+95=131¡¯4/5
9354:  80x32+42=2602
9355:  (64¡Â43)/20x7=112/215
9356:  50-99/55-20=28¡¯1/5
9357:  32¡Â(18+9)=1¡¯5/27
9358:  (31¡Â42)x49=36¡¯1/6
9359:  (20x82)¡Â70/70=1640
9360:  84x(77+55)=11088
9361:  91-38¡Â29=89¡¯20/29
9362:  92-3/28¡Â61=91¡¯1705/1708
9363:  (73/27x81)/27+15=23¡¯1/9
9364:  71/74x(82-11)=68¡¯9/74
9365:  (36+86)x17=2074
9366:  13¡Â38+83=83¡¯13/38
9367:  75x62/71+86=151¡¯35/71
9368:  44¡Â67/37¡Â13=1¡¯757/871
9369:  (12/14+75)/89x96=81¡¯513/623
9370:  (55x53)/10-66/48=290¡¯1/8
9371:  93+16+87/79=110¡¯8/79
9372:  61+77¡Â32=63¡¯13/32
9373:  43¡Â(7¡Â67)=411¡¯4/7
9374:  19x(77-36)/35=22¡¯9/35
9375:  87/13x(74/53+72)=491¡¯131/689
9376:  30/100+33¡Â68/76=37¡¯31/170
9377:  (94-30)/9¡Â17=64/153
9378:  14+(10¡Â69)=14¡¯10/69
9379:  (21x40)/38¡Â95/83=19¡¯113/361
9380:  68+(53x100)/70=143¡¯5/7
9381:  (18¡Â7)¡Â6=3/7
9382:  53/74+10+54=64¡¯53/74
9383:  8¡Â(40x6)=1/30
9384:  66x93+83=6221
9385:  77-(73+32)/79=75¡¯53/79
9386:  (6x75)x96=43200
9387:  45+(10¡Â90)/89=45¡¯1/801
9388:  (66+75)¡Â14=10¡¯1/14
9389:  95+(3x88)/84=98¡¯1/7
9390:  65/10-21¡Â54=6¡¯1/9
9391:  (28+8)¡Â30=1¡¯1/5
9392:  51x56+81=2937
9393:  53-20+89=122
9394:  (41+86)/66+52/98=2¡¯1471/3234
9395:  (83x25)/28+42=116¡¯3/28
9396:  (48+53)¡Â20=5¡¯1/20
9397:  54/25x(22x52)=2471¡¯1/25
9398:  (11x95)+65=1110
9399:  (92¡Â25)/81+8=8¡¯92/2025
9400:  (22x36)-40=752
9401:  13+78-84=7
9402:  73x87+64=6415
9403:  3-19¡Â24=2¡¯5/24
9404:  (11/9x52)/65+69/83=1¡¯3022/3735
9405:  51/96x(74-19)/55=17/32
9406:  66/68¡Â(78x37)/22=121/16354
9407:  (64x65)x86=357760
9408:  (10+3)¡Â100=13/100
9409:  (44+93)¡Â10/64=876¡¯4/5
9410:  95/16¡Â(27+67)/75=4¡¯1109/1504
9411:  82x(6-1)=410
9412:  73+32/2-52=37
9413:  88/55x24/38x93=93¡¯93/95
9414:  84¡Â(6x59)=14/59
9415:  (31+37)/92¡Â44=17/1012
9416:  76x80¡Â34=178¡¯14/17
9417:  17x83x35=49385
9418:  24¡Â(42¡Â70)/80=3200
9419:  23/27¡Â(35+26)/22=506/1647
9420:  3¡Â(57¡Â72)/51=193¡¯5/19
9421:  (76-2)¡Â62=1¡¯6/31
9422:  11x1/32x46=15¡¯13/16
9423:  77-(40/25x41)=11¡¯2/5
9424:  91-(93-21)/29=88¡¯15/29
9425:  (39+9)x53=2544
9426:  (82+59)-9=132
9427:  (69/89¡Â35)¡Â85=69/264775
9428:  87-29/12+6=90¡¯7/12
9429:  71x22-44=1518
9430:  (46+40)-57=29
9431:  (18/91x93)/39x83=39¡¯177/1183
9432:  33/57x(62¡Â46)=341/437
9433:  24x(50+22)=1728
9434:  98+20¡Â76=98¡¯5/19
9435:  73x35/78+80=112¡¯59/78
9436:  94+(44¡Â55)=94¡¯4/5
9437:  (82¡Â21)/40¡Â88=41/36960
9438:  57/40¡Â(80¡Â83)/71=104¡¯3101/3200
9439:  81¡Â(22/53¡Â70)/66=901530
9440:  (91+54)¡Â50=2¡¯9/10
9441:  41/49¡Â(85¡Â58)=2378/4165
9442:  59x21+2=1241
9443:  42x98x74/25=12183¡¯9/25
9444:  (14/6¡Â85)¡Â15=7/3825
9445:  (37/90x57)¡Â94=703/2820
9446:  5+(24/94x67)=22¡¯5/47
9447:  (80+47)¡Â96/29=38¡¯35/96
9448:  38-89x35/98=6¡¯3/14
9449:  33¡Â(26x10)=33/260
9450:  (73¡Â39)/89x45=1095/1157
9451:  96+64/26¡Â18=96¡¯16/117
9452:  (57+71)¡Â52=2¡¯6/13
9453:  46+81x86=7012
9454:  28+97¡Â45=30¡¯7/45
9455:  22x(38¡Â26)=32¡¯2/13
9456:  90+5+55=150
9457:  16x(78/100¡Â73)=312/1825
9458:  37/93¡Â24/24+45=45¡¯37/93
9459:  35x(13+6)=665
9460:  33¡Â28+35=36¡¯5/28
9461:  41x(15x40)=24600
9462:  (81+36)x2=234
9463:  50+(66-7)=109
9464:  (17¡Â68)x54/8=1¡¯11/16
9465:  95x18-91=1619
9466:  74/24¡Â39+16=16¡¯37/468
9467:  (30+33)/36¡Â34=7/136
9468:  99x94-61/90=9305¡¯29/90
9469:  (30x93)x75=209250
9470:  97x(97+1)=9506
9471:  50¡Â3+30=46¡¯2/3
9472:  55-(45-21)/41=54¡¯17/41
9473:  38x(14/70¡Â24)=19/60
9474:  (77x12)-21/14=922¡¯1/2
9475:  (99¡Â7)x6=84¡¯6/7
9476:  30¡Â97/80x41/78=13¡¯7/1261
9477:  49¡Â61+34=34¡¯49/61
9478:  (6x90)x5=2700
9479:  (39+78)+65=182
9480:  (63x68)+85=4369
9481:  68-4/18¡Â63/5=67¡¯557/567
9482:  63¡Â19x93=308¡¯7/19
9483:  (6+1)¡Â83/91=7¡¯56/83
9484:  64+(18+10)=92
9485:  (97-14)x1/83=1
9486:  (66+44)+87=197
9487:  (62x94)¡Â11=529¡¯9/11
9488:  37¡Â25¡Â32=37/800
9489:  13/13x(8/60+15)=15¡¯2/15
9490:  91-15-65=11
9491:  20x76+33=1553
9492:  93x32¡Â28=106¡¯2/7
9493:  5¡Â(9/10¡Â70)=388¡¯8/9
9494:  (61¡Â16)/95+52=52¡¯61/1520
9495:  18+88/100¡Â96=18¡¯11/1200
9496:  (40+7)x76=3572
9497:  35¡Â(75+85)/37=8¡¯3/32
9498:  (35x58)¡Â3=676¡¯2/3
